Released,Members,Quest item,Tradeable,Equipable,Stackable,Options,Destory,Examine,Value,High alch,Low alch,Weight,Price,Buy limit,Daily volume,Combat,Skilling,Food,Untradeable,Quest
11 July 2019 (Update),Yes,No,No,No,No,Drink,Drop,1 dose of super combat potion.,40 ,24 ,16 ,0.02 kg,0,0,0,0,0,0,0,0
4 August 2016 (Update),Yes,No,No,No,No,Drink,Drop,1 dose of super energy potion.,40 ,24 ,16 ,0.02 kg,0,0,0,0,0,0,0,0
5 September 2013 (Update),Yes,No,No,No,No,Drink,Drop,1 dose of super magic potion.,150 ,90 ,60 ,0.02 kg,0,0,0,0,0,0,0,0
5 September 2013 (Update),Yes,No,No,No,No,Drink,Drop,1 dose of Super ranging potion.,144 ,86 ,57 ,0.02 kg,0,0,0,0,0,0,0,0
11 July 2019 (Update),No,No,No,No,No,Drink,Drop,1 dose of super restore potion.,40 ,24 ,16 ,0.02 kg,0,0,0,0,0,0,0,0
16 March 2022 (Update),Yes,0,No,Yes,No,Wear,Drop,Superior breeches used by the Calamity Coven.,100 ,0,0,0.907 kg,0,0,0,0,0,0,0,0
16 March 2022 (Update),Yes,0,No,Yes,No,Wear,Drop,A superior chest piece used by the Calamity Coven.,100 ,0,0,0.907 kg,0,0,0,0,0,0,0,0
4 January 2018 (Update),Yes,No,No,No,No,Empty,Drop,A pot of crushed superior dragon bones.,1,0 ,0 ,1.8 kg,0,0,0,0,0,0,0,0
22 June 2017 (Update),Yes,No,No,Yes,No,Wear,Drop,These will help me mine Mithril Adamantite and Runite.,120 ,72 ,48 ,0.226 kg,0,0,0,0,0,0,0,0
8 September 2016 (Update),Yes,No,No,No,No,Open,You will need to subdue the Wintertodt and gain enough points to earn another crate.,Contains supplies from the grateful citizens of Kourend.,500 ,0,0,4 kg,0,0,0,0,0,0,0,0
26 August 2020 (Update),Yes,No,No,No,No,Open Open-all,Drop,Some stuff you might find handy for Construction.,145 ,0,0,5.15 kg,0,0,0,0,0,0,0,0
24 July 2006 (Update),Yes,Lunar Diplomacy,No,No,No,0,Drop,An untanned piece of Suqah hide.,60 ,36 ,24 ,3.175 kg,0,0,0,0,0,0,0,0
24 July 2006 (Update),Yes,Lunar Diplomacy,No,No,No,0,Drop,A piece of Suqah hide that has been expertly tanned into leather.,60 ,36 ,24 ,3.175 kg,0,0,0,0,0,0,0,0
24 July 2006 (Update),Yes,Lunar Diplomacy,No,No,No,0,Drop,The tooth the whole tooth and nothing but the tooth.,20 ,12 ,8 ,0.01 kg,0,0,0,0,0,0,0,0
27 March 2007 (Update),Yes,What Lies Below,No,No,No,Read,You will need to ask Surok for another letter to Rat if you destroy this.,A letter.,1,0 ,0 ,0.001 kg,0,0,0,0,0,0,0,0
10 April 2007 (Update),Yes,Olaf's Quest,No,No,No,Read,This map will be destroyed if you drop it and you will need to see Olaf Hradson to get another.,A faded map marking a cross next to a section of the landscape.,0 ,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
4 January 2018 (Update),Yes,Dragon Slayer II,No,No,Yes,0 (?),Drop,A tar-like substance.,1,0 ,0 ,,0,0,0,0,0,0,0,0
29 March 2018 (Update),No,No,No,No,No,0,Drop,A jar filled with sweet emerald coloured herb extract.,1,0,0,0 kg,0,0,0,0,0,0,0,0
24 April 2007 (Update),Yes,Another Slice of H.A.M.,No,No,No,0,Drop (You drop the artefact and it rolls back to its original place in the ground.),A piece of an ancient goblin sword.,1,0,0,0.001 kg,0,0,0,0,0,0,0,0
27 January 2003 (Update),Yes,Shilo Village,No,No,No,0,Drop,An ivory sword pommel.,1,0 ,0 ,0.085 kg,0,0,0,0,0,0,0,0
20 September 2004 (Update),Yes,No,No,No,No,0,Drop,An alchemy symbol[sic],1,0 ,0 ,0.001 kg,0,0,0,0,0,0,0,0
27 February 2006 (Update),Yes,Fairy Tale I - Growing Pains,No,No,No,Read,Hopefully Fairy Nuff made a copy of this list.,A list of the Fairy Queen's symptoms.,1,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
24 March 2021 (Update),Yes,No,No,No,No,View Fill Empty,Empty: Your tackle box is currently empty but they can be hard to replace.Filled: Your tackle box contains items. If you destroy it they'll be lost. The box may also be hard to replace.,Holds assorted Fishing tackle.,850 ,510 ,340 ,0.95 kg,0,0,0,0,0,0,0,0
7 February 2006 (Update),Yes,Cabin Fever,No,No,Yes,0,Drop,Useful for pinning up paintings.,1,0 ,0 ,0 kg,0,0,0,0,0,0,0,0
1 September 2016 (Update),Yes,No,No,No,No,0,Drop,Don't be hasty.,1,0,0,0.015 kg,0,0,0,0,0,0,0,0
13 April 2022 (Update),No,No,No,No,No,0 (?),There might be another one in the junk pile.,You spin me right round baby right round.,1,0,0,3 kg,0,0,0,0,0,0,0,0
30 April 2015 (Update),Yes,No,No,No,No,Restore,Drop,Needs to be charged with Zulrah's scales.,110400 ,66240 ,44160 ,0.9 kg,0,0,0,0,0,0,0,0
30 April 2015 (Update),Yes,No,No,No,No,0,Drop,Triggers mutation in a serpentine helm.,9500 ,5700 ,3800 ,0.05 kg,0,0,0,0,0,0,0,0
22 January 2007 (Update),Yes,Lair of Tarn Razorlor Miniquest,No,No,No,Read,I got this diary in Tarn's Lair perhaps I can get another one there.,Tarn Razorlor's diary.,50 ,30 ,20 ,0.453 kg,0,0,0,0,0,0,0,0
19 July 2005 (Update),Yes,Mourning's End Part I,No,No,No,0,Drop,A key that Essyllt gave to me (used in the Mourning's End Part I quest).,1,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
23 March 2022 (Update),Yes,Temple of the Eye,No,Yes,No,Inspect Wear,You can claim another from Apprentice Felix in the Temple of the Eye.,A worn and damaged locket.,100 ,0,0,0.01 kg,0,0,0,0,0,0,0,0
19 October 2017 (Update),No,No,No,No,No,0,You can find another in Jarvis's hut.,An old tattered book.,0 ,0 ,0 ,0 kg,0,0,0,0,0,0,0,0
7 May 2003 (Update),Yes,Watchtower,No,No,No,0,Drop,Useless as an eye patch.,1,0 ,0 ,0.006 kg,0,0,0,0,0,0,0,0
4 July 2019 (Update),Yes,No,No,No,Yes,0,Drop,A torn page detailing the religion of Ranul. Now where is the book?,2 ,1,0 ,0 kg,0,0,0,0,0,0,0,0
27 January 2003 (Update),Yes,Shilo Village,No,No,No,Read,Drop,An ancient tattered scroll.,1,0 ,0 ,0.02 kg,0,0,0,0,0,0,0,0
4 July 2019 (Update),Yes,No,No,No,Yes,0,Drop,A torn page detailing the religion of Ralos. Now where is the book?,2 ,1,0 ,0 kg,0,0,0,0,0,0,0,0
4 July 2019 (Update),Yes,No,No,No,Yes,0,Drop,A torn page detailing the existence of the Forthos Dungeon under Hosidius. Now where is the book?,2 ,1,0 ,0 kg,0,0,0,0,0,0,0,0
10 January 2019 (Update),Yes,A Kingdom Divided,No,No,No,Read,Drop,It's addressed to someone called Rose.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,Sins of the Father,No,No,No,Read,Drop,A tatty note found beneath Meiyerditch.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
26 September 2013 (Update),Yes,No,No,No,Yes,Break Revert,Drop,This tablet has been redirected to the Taverley portal.,1,0 ,0 ,0 kg,0,0,0,0,0,0,0,0
August/September 2005 (Update unknown),No,No,No,No,No,Wear,Drop,Suitable for children.,1,0 ,0 ,0,0,0,0,0,0,0,0,0
15 March 2006 (Update),Yes,Recipe for Disaster,No,No,No,Eat,Drop,Like Monkey Nuts only Tchikier.,5 ,3 ,2 ,0.01 kg,0,0,0,0,0,0,0,0
15 March 2006 (Update),Yes,Recipe for Disaster,No,No,No,Eat,Drop,Mixing this with jam would just be wrong.,5 ,3 ,2 ,0.008 kg,0,0,0,0,0,0,0,0
19 February 2007 (Update),Yes,No,No,No,No,Drink Look-in,Drop,You can put nice hot tea in it.,1,0 ,0 ,0.1 kg,0,0,0,0,0,0,0,0
19 February 2007 (Update),Yes,Tower of Life,No,No,No,0 (?),Drop,0,1,0 ,0 ,0,0,0,0,0,0,0,0,0
7 September 2017 (Update),Yes,No,No,No,No,0,Drop,A teak tree seed has been sown in this plant pot.,1,0 ,0 ,0.907 kg,0,0,0,0,0,0,0,0
14 April 2003 (Update),Yes,Tourist Trap,No,No,No,Read,Drop,Plans of a technical nature.,1,0 ,0 ,0.015 kg,0,0,0,0,0,0,0,0
22 August 2006 (Update),Yes,The Dig Site,No,No,No,0,During quest:Look around the Digsite to obtain another.After quest:Pickpocket the female student on the Digsite to obtain another one.,A lucky mascot.,1,0 ,0 ,0.085 kg,0,0,0,0,0,0,0,0
19 July 2005 (Update),Yes,Mourning's End Part I,No,No,No,0,Drop,A bar of soap taken from Tegid.,10 ,6 ,4 ,0.113 kg,0,0,0,0,0,0,0,0
5 January 2017 (Update),Yes,No,No,No,No,Read,Drop,Scrawled jottings of a diminished mind.,1,0 ,0 ,0.28 kg,0,0,0,0,0,0,0,0
31 May 2006 (Update),Yes,No,No,No,Yes,Break,Drop,A tablet containing a magic spell.,1,0 ,0 ,0 kg,0,0,0,0,0,0,0,0
19 July 2005 (Update),Yes,No,No,No,No,Lletya Prifddinas,Drop,An enchanted teleportation crystal.,15 ,0,0,0.001 kg,0,0,0,0,0,0,0,0
25 July 2019 (Update),Yes,No,No,No,Yes,Activate,Drop,A tiny crystal enchanted to return the user to the start of the Gauntlet.,1,0,0,0 kg,0,0,0,0,0,0,0,0
4 July 2019 (Update),Yes,Yes,No,No,No,0,You can reclaim another one from Olbertus.,An old from a ruined temple. It feels ominous to the touch.,1,0 ,0 ,0.005 kg,0,0,0,0,0,0,0,0
4 July 2019 (Update),Yes,No,No,No,No,0,You can reclaim another one from Brother Aimeri in the Forthos Dungeon.,It looks like the key to an old door (Used to open the temple doors in Forthos Dungeon).,1,0 ,0 ,0.001 kg,0,0,0,0,0,0,0,0
22 March 2006 (Update),Yes,In Aid of the Myreque,No,No,No,0,You can get another temple key by talking to Drezel.,A key for the Temple Library (Used in the In Aid of the Myreque quest).,1,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
22 June 2022 (Update),No,No,No,No,No,0,They will be gone for good.,A seed that can be planted to grow a Tenacious Indigo Iris Seed.,0 ,0,0,0.05 kg,0,0,0,0,0,0,0,0
14 April 2003 (Update),Yes,The Tourist Trap,No,No,No,Eat,Drop,The most delicious of pineapples.,1,0,0,0.907 kg,0,0,0,0,0,0,0,0
25 July 2019 (Update),Yes,No,No,No,No,0,You can obtain more tephra by mining it in Zalcano's prison.,This needs refining.,1,0 ,0 ,2.267 kg,0,0,0,0,0,0,0,0
10 April 2006 (Update),Yes,Rag and Bone Man II,No,No,No,0,Drop,This needs a good polish.,1,0 ,0 ,0.907 kg,0,0,0,0,0,0,0,0
14 April 2021 (Update),No,No,No,No,No,0,Drop,This should be offered up at the altar.,5 ,3 ,2 ,0.12 kg,0,0,0,0,0,0,0,0
26 July 2018 (Update),Yes,No,Yes,Yes,No,Wield,Drop,A mighty sceptre used in long forgotten battles.,120000 ,72000 ,48000 ,0.198 kg,3738603  (info),8,256,0,0,0,0,0
7 June 2018 (Update),Yes,No,No,No,No,Read,Drop,The deranged ramblings of someone known as the butcher.,50 ,30 ,20 ,0.51 kg,0,0,0,0,0,0,0,0
24 March 2021 (Update),Yes,No,No,No,No,Read,Drop,A soaked and battered log from The Desert Trout's last fishing trip.,1,0 ,0 ,0.51 kg,0,0,0,0,0,0,0,0
25 July 2019 (Update),Yes,No,No,No,No,Read,Drop,An elven hymn.,1,0 ,0 ,0.226 kg,0,0,0,0,0,0,0,0
9 November 2017 (Update),Yes,The Queen of Thieves,No,No,No,Inspect,You can obtain another by speaking to Lady Shauna Piscarilius in the Warrens.,A page torn from 'Kharedst's Memoirs'.,200 ,120 ,80 ,0.01 kg,0,0,0,0,0,0,0,0
25 July 2019 (Update),Yes,No,No,No,No,Read,Drop,An old book about gargoyles.,1,0 ,0 ,0.226 kg,0,0,0,0,0,0,0,0
7 June 2018 (Update),Yes,No,No,No,No,Read,Drop,Research notes on the shadow realm.,50 ,30 ,20 ,0.51 kg,0,0,0,0,0,0,0,0
22 March 2006 (Update),Yes,In Aid of the Myreque,No,No,No,Read,You can get another by searching the library beneath Paterdomus.,A book about seven warrior priests written about 200 years ago.,1,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
25 July 2019 (Update),Yes,No,No,No,No,Read,Drop,A book about the demon Zalcano.,1,0 ,0 ,0.226 kg,0,0,0,0,0,0,0,0
4 July 2006 (Update),Yes,No,No,No,No,0,Drop,Apparently good for brewing.,5 ,3 ,2 ,0.001 kg,0,0,0,0,0,0,0,0
25 July 2019 (Update),Yes,No,No,No,No,Read,Drop,An excerpt from a book about the hero Camorra.,1,0 ,0 ,0.226 kg,0,0,0,0,0,0,0,0
24 May 2018 (Update),Yes,No,No,No,No,Read,Drop,An old book about war.,1,0 ,0 ,0.51 kg,0,0,0,0,0,0,0,0
4 January 2018 (Update),Yes,No,No,No,No,Read,Drop,The Weeping by Herbert Dunwich.,1,0 ,0 ,0.51 kg,0,0,0,0,0,0,0,0
7 June 2018 (Update),Yes,No,No,No,No,Read,Drop,An old journal written by Lord Drakan himself.,50 ,30 ,20 ,0.51 kg,0,0,0,0,0,0,0,0
24 March 2021 (Update),No,2021 Easter event,No,No,No,0,Aggie might be kind enough to give you another one.,Congealed dye that could probably be used as paint.,1,0,0,0.02 kg,0,0,0,0,0,0,0,0
27 February 2002 (Update),Yes,Heroes' Quest,No,No,No,0,Drop,This denotes a Master Thief.,2 ,1,0 ,0.025 kg,0,0,0,0,0,0,0,0
18 October 2006 (Update),Yes,No,No,Yes,No,Wear,Drop,The cape worn by master thieves.,99000 ,59400 ,39600 ,0.453 kg,0,0,0,0,0,0,0,0
18 October 2006 (Update),Yes,No,No,Yes,No,Wear,Drop,Thieving skillcape hood.,1,0 ,0 ,0.453 kg,0,0,0,0,0,0,0,0
28 March 2006 (Update),Yes,No,No,No,No,Read,Drop,A tome of learning which focuses on Thieving.,5000 ,3000 ,2000 ,1 kg,0,0,0,0,0,0,0,0
13 June 2006 (Update),Yes,No,No,Yes,No,0,Drop,To put on your head.,1,0 ,0 ,13.607 kg,0,0,0,0,0,0,0,0
15 April 2004 (Update),No,No,No,No,No,0,Drop,A rope.,1,0 ,0 ,0.907 kg,0,0,0,0,0,0,0,0
23 July 2015 (Update),No,No,No,No,No,Play-with,This toy originally came from the WWF event. You can get another from Diango.,A tiger toy.,100 ,60 ,40 ,0.05 kg,0,0,0,0,0,0,0,0
22 June 2005 (Update),Yes,No,No,No,No,0,Drop,For a mosaic.,1,0 ,0 ,0.453 kg,0,0,0,0,0,0,0,0
19 October 2017 (Update),No,No,No,No,No,0,You will need to ask Traiborn for another.,A magical bubble with the ability to manipulate time.,0 ,0 ,0 ,0 kg,0,0,0,0,0,0,0,0
27 June 2005 (Update),Yes,Recruitment Drive,No,No,No,0,Drop,I could probably pour something into this.,10 ,0,0,0.1 kg,0,0,0,0,0,0,0,0
27 June 2005 (Update),Yes,Recruitment Drive,No,No,No,0,Drop,A vial of something labelled 'Powdered Tin Ore'.,1,0,0,0.056 kg,0,0,0,0,0,0,0,0
7 February 2006 (Update),Yes,Cabin Fever,No,No,No,0,Drop,Useful for lighting a fire.,1,0 ,0 ,0.035 kg,0,0,0,0,0,0,0,0
16 February 2022 (Update),No,No,No,No,No,0,You'd need to catch another one.,This fish is tiny!,10 ,6 ,4 ,0.014 kg,0,0,0,0,0,0,0,0
24 October 2005 (Update),Yes,No,No,No,No,0,Drop,A tiny net for grabbing tiny fish.,10 ,6 ,4 ,0.02 kg,0,0,0,0,0,0,0,0
24 March 2021 (Update),Yes,No,No,No,No,0,Drop,So smol so anger.,1,0,0,0.015 kg,0,0,0,0,0,0,0,0
4 June 2007 (Update),Yes,Grim Tales,No,No,No,Read,You will need to find another copy in the witch's basement if you destroy this.,A list of tasks for the day.,1,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
7 May 2003 (Update),Yes,Watchtower,No,No,No,0,This item will likely break if you put it down here and you will have to go looking for another.,It's a stolen bar of gold.,300 ,0,0,1.814 kg,0,0,0,0,0,0,0,0
7 May 2003 (Update),Yes,Watchtower,No,No,No,0,This item will likely break if you put it down here and you will have to go looking for another.,Formerly the property of the ogre Toban (Used in the Watchtower quest).,1,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
4 January 2007 (Update),Yes,No,No,No,No,0,Drop,A block of tofu.,1,0 ,0 ,0.001 kg,0,0,0,0,0,0,0,0
19 September 2005 (Update),Yes,No,No,No,Yes,0,Drop,It's a token of some kind made from obsidian.,1,0 ,0 ,0 kg,0,0,0,0,0,0,0,0
16 February 2022 (Update),No,No,No,No,No,0,Drop - You drop the tomato to the ground it's gone.,A tomato for the cookout.,4 ,2 ,1,0.08 kg,0,0,0,0,0,0,0,0
19 October 2017 (Update),No,No,No,No,No,0,You can pick some more from the tomberry bushes south of Varrock.,They look and feel un-natural.,0 ,0 ,0 ,0 kg,0,0,0,0,0,0,0,0
24 May 2018 (Update),Yes,A Taste of Hope,No,No,No,Read,You can get it back from Safalaan in the Myreque Hideout.,A tome of experience that awards 2500 XP per chapter.,1,0,0,1 kg,0,0,0,0,0,0,0,0
4 September 2006 (Update),Yes,Darkness of Hallowvale,No,No,No,Read,You can get another Tome of Experience from Veliaf in Burgh de Rott.,A tome of experience that awards 2000 XP per chapter.,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
4 June 2020 (Update),Yes,Sins of the Father,No,No,No,Read,You can get it back from Ivan in the Myreque Hideout.,A tome of experience that awards 15000 XP per chapter.,1,0,0,1 kg,0,0,0,0,0,0,0,0
8 September 2016 (Update),Yes,No,Yes,Yes,No,Wield Pages,Drop,An ancient tome containing the secrets of fire magic.,20000 ,12000 ,8000 ,1 kg,920076  (info),15,1821,0,0,0,0,0
4 July 2019 (Update),Yes,In Search of Knowledge,No,No,No,Read Check,You can reclaim another one from the Forthos Dungeon Library.,Ancient literature detailing the religion of Ranul.,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
4 July 2019 (Update),Yes,In Search of Knowledge,No,No,No,Read Check,You can reclaim another one from the Forthos Dungeon Library.,Ancient literature detailing the religion of Ralos.,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
4 July 2019 (Update),Yes,In Search of Knowledge,No,No,No,Read Check,You can reclaim another one from the Forthos Dungeon Library.,Ancient literature detailing the existence of the Forthos Dungeon under Hosidius.,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
24 March 2021 (Update),Yes,No,Yes,Yes,No,Wield Pages,Drop,An ancient tome containing the secrets of water magic.,19500 ,11700 ,7800 ,1 kg,1056681  (info),0,211,0,0,0,0,0
27 May 2003 (Update),Yes,Dwarf Cannon,No,No,No,0,I got this from Captain Lawgof.,Good for repairing broken cannons.,1,0,0,0.453 kg,0,0,0,0,0,0,0,0
4 July 2006 (Update),No,No,No,No,No,0,Drop,Top half of a broken Sceptre.,1,0,0,1.814 kg,0,0,0,0,0,0,0,0
9 May 2005 (Update),Yes,No,Yes,Yes,No,Wield Check,Drop (If you drop this item it will break. Are you sure you want to drop it?),Torag the Corrupted's twin hammers.,160000 ,96000 ,64000 ,3.628 kg,94065  (info),15,276,0,0,0,0,0
9 May 2005 (Update),Yes,No,Yes,Yes,No,Wear Check,Drop (If you drop this item it will break. Are you sure you want to drop it?),Torag the Corrupted's helm.,103000 ,61800 ,41200 ,2.721 kg,88494  (info),15,355,0,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wear,Drop,Torag the Corrupted's helm.,500 ,300 ,200 ,2.721 kg,0,0,0,0,0,0,0,0
9 May 2005 (Update),Yes,No,Yes,Yes,No,Wear Check,Drop (If you drop this item it will break. Are you sure you want to drop it?),Torag the Corrupted's platebody armour.,280000 ,168000 ,112000 ,9.979 kg,205333  (info),15,493,0,0,0,0,0
9 May 2005 (Update),Yes,No,Yes,Yes,No,Wear Check,Drop (If you drop this item it will break. Are you sure you want to drop it?),Torag the Corrupted's plate leg armour.,275000 ,165000 ,110000 ,9.071 kg,211851  (info),15,921,0,0,0,0,0
11 July 2019 (Update),No,No,No,Yes,No,Wear Check,Drop,Torag the Corrupted's plate leg armour.,500 ,0,0,9.071 kg,0,0,0,0,0,0,0,0
9 September 2002 (Update),Yes,No,Yes,No,No,0 (?),Drop,An unlit home-made torch.,4 ,2 ,1,0.5 kg,6  (info),40,4892,0,0,0,0,0
4 July 2006 (Update),Yes,No,No,No,No,0 (?),Drop,A flaming torch.,1,0 ,0 ,0.003 kg,0,0,0,0,0,0,0,0
29 March 2004 (Update),No,No,No,No,Yes,0,Drop,A lit home-made torch.,0 ,0 ,0 ,,0,0,0,0,0,0,0,0
11 April 2019 (Update),Yes,No,No,Yes,No,Wear,Dismantle,A deep sense of torment burns within this powerful bracelet.,201000 ,120600 ,80400 ,0.25 kg,0,0,0,0,0,0,0,0
6 July 2016 (Update),Yes,No,No,No,No,Combine Inspect,Are you sure you wish to destroy it? You'll have to solve another clue to re-obtain it.,A clue scroll at least partially.,20 ,12 ,8 ,0.02 kg,0,0,0,0,0,0,0,0
17 May 2005 (Update),Yes,Zogre Flesh Eaters,No,No,No,Read,Drop,A half torn necromantic page.,1,0 ,0 ,0.005 kg,0,0,0,0,0,0,0,0
5 December 2005 (Update),Yes,Spirits of the Elid,No,No,No,Wear,Drop,This robe is too torn to wear.,1,0 ,0 ,0.005 kg,0,0,0,0,0,0,0,0
5 December 2005 (Update),Yes,Spirits of the Elid,No,No,No,Wear,Drop,This robe is too torn to wear.,1,0 ,0 ,0.005 kg,0,0,0,0,0,0,0,0
31 January 2005 (Update),Yes,Creature of Fenkenstrain,No,No,No,0,Drop,A decomposing torso from which issues the acrid stench of the grave.,1,0 ,0 ,19.05 kg,0,0,0,0,0,0,0,0
30 April 2002 (Update),Yes,Tribal Totem,No,No,No,0,Drop,The Rantuki tribe's totem.,10 ,6 ,4 ,3 kg,0,0,0,0,0,0,0,0
23 October 2002 (Update),Yes,Biohazard,No,No,No,0,Drop,A special kind of paper.,1,0 ,0 ,0.01 kg,0,0,0,0,0,0,0,0
31 January 2005 (Update),Yes,Creature of Fenkenstrain,No,No,No,0,Drop,Upon close examination this seems to be a key (Used in the Creature of Fenkenstrain quest).,1,0 ,0 ,0.005 kg,0,0,0,0,0,0,0,0
8 January 2015 (Update),Yes,No,Yes,Yes,No,Dismantle,Drop,Fires darts while coating them with venom.,120000 ,72000 ,48000 ,0.3 kg,4996739  (info),8,2603,0,0,0,0,0
27 January 2021 (Update),Yes,No,No,Yes,No,Wield,Drop,Fires darts while coating them with venom.,1000 ,600 ,400 ,0.5 kg,0,0,0,0,0,0,0,0
19 July 2005 (Update),Yes,Mourning's End Part I,No,No,No,0,Drop,A barrel full of toxic naphtha.,1,0 ,0 ,32 kg,0,0,0,0,0,0,0,0
19 July 2005 (Update),Yes,Mourning's End Part I,No,No,No,0,Drop,A pile of toxic powder.,50 ,30 ,20 ,0.056 kg,0,0,0,0,0,0,0,0
8 January 2015 (Update),Yes,No,Yes,Yes,No,Wield,Drop,It needs to be charged with Zulrah's scales.,1000006 ,600003 ,400002 ,1.5 kg,9010698  (info),8,732,0,0,0,0,0
2 November 2004 (Update),Yes,The Fremennik Trials,No,No,No,0,Drop,Might be fun to play with in the bath.,2 ,0,0,0.4 kg,0,0,0,0,0,0,0,0
2 November 2004 (Update),Yes,The Fremennik Trials,No,No,No,0,Drop,Could probably be a bit clearer!,1,0 ,0 ,0.51 kg,0,0,0,0,0,0,0,0
19 October 2017 (Update),No,2017 Halloween event,No,No,No,0,You will need to ask Traiborn for another.,A note from Traiborn.,1,0 ,0 ,0 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,An Adamant trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1.5 kg,0,0,0,0,0,0,0,0
28 October 2020 (Update),Yes,No,No,Yes,No,Wield,You can get this item back by talking to the Leagues Tutor in Lumbridge.,A very powerful axe in the colours of the Trailblazer League.,10 ,6 ,4 ,0.907 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,A Bronze trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,A Dragon trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1.5 kg,0,0,0,0,0,0,0,0
28 October 2020 (Update),Yes,No,No,Yes,No,Wield,You can get this item back by talking to the Leagues Tutor in Lumbridge.,A very powerful harpoon in the colours of the Trailblazer League.,1,0 ,0 ,0.907 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,An Iron trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
6 January 2021 (Update),Yes,No,No,Yes,No,Wear,You can reclaim this by speaking to the Leagues Tutor or from your League trophy case.,A Mithril trophy for competing in Leagues II - Trailblazer (28th Oct 2020 to 6th Jan 2021).,1,0 ,0 ,1 kg,0,0,0,0,0,0,0,0
